Wat1,Wat2 | Wat1,Wat2 | ...Ten times
start
0.6207, 0.3763, 60.63 | 0.6452, 0.3861, 59.85 | 0.6256, 0.3812, 60.94 | 0.6256, 0.3812, 60.94 | 0.6207, 0.3568, 57.48 | 0.6256, 0.3715, 59.38 | 0.6256, 0.3812, 60.94 | 0.6256, 0.3861, 61.72 | 0.6256, 0.3861, 61.72 | 0.6158, 0.3812, 61.90 | 75500
0.5914, 0.3617, 61.16 | 0.5914, 0.3519, 59.50 | 0.5963, 0.3617, 60.66 | 0.5963, 0.3568, 59.84 | 0.5963, 0.3666, 61.48 | 0.6158, 0.3617, 58.73 | 0.5963, 0.3666, 61.48 | 0.5914, 0.3421, 57.85 | 0.5963, 0.3617, 60.66 | 0.5767, 0.3568, 61.86 | 75600
0.6207, 0.3812, 61.42 | 0.6305, 0.3812, 60.47 | 0.6354, 0.3812, 60.00 | 0.6305, 0.3812, 60.47 | 0.6256, 0.3812, 60.94 | 0.6256, 0.3763, 60.16 | 0.6207, 0.4008, 64.57 | 0.6207, 0.3812, 61.42 | 0.6256, 0.3763, 60.16 | 0.6452, 0.3715, 57.58 | 75700
0.5865, 0.3519, 60.00 | 0.5816, 0.3568, 61.34 | 0.5816, 0.3519, 60.50 | 0.5816, 0.3568, 61.34 | 0.6012, 0.3470, 57.72 | 0.5816, 0.3372, 57.98 | 0.5816, 0.3519, 60.50 | 0.5816, 0.3519, 60.50 | 0.5816, 0.3519, 60.50 | 0.5816, 0.3519, 60.50 | 75800
0.5963, 0.3568, 59.84 | 0.5914, 0.3617, 61.16 | 0.5914, 0.3617, 61.16 | 0.5914, 0.3617, 61.16 | 0.5914, 0.3763, 63.64 | 0.5865, 0.3568, 60.83 | 0.5865, 0.3568, 60.83 | 0.5865, 0.3568, 60.83 | 0.5963, 0.3617, 60.66 | 0.6109, 0.3568, 58.40 | 75900
0.5767, 0.3421, 59.32 | 0.5914, 0.3470, 58.68 | 0.5718, 0.3421, 59.83 | 0.5718, 0.3421, 59.83 | 0.5718, 0.3470, 60.68 | 0.5718, 0.3421, 59.83 | 0.5718, 0.3470, 60.68 | 0.5767, 0.3421, 59.32 | 0.5718, 0.3421, 59.83 | 0.5718, 0.3324, 58.12 | 76000
0.5914, 0.3519, 59.50 | 0.5718, 0.3519, 61.54 | 0.5914, 0.3763, 63.64 | 0.5914, 0.3470, 58.68 | 0.6012, 0.3372, 56.10 | 0.5963, 0.3568, 59.84 | 0.5963, 0.3568, 59.84 | 0.5963, 0.3568, 59.84 | 0.6012, 0.3568, 59.35 | 0.5963, 0.3666, 61.48 | 76100
0.7576, 0.4252, 56.13 | 0.7576, 0.3812, 50.32 | 0.7625, 0.4252, 55.77 | 0.7625, 0.4350, 57.05 | 0.7625, 0.4301, 56.41 | 0.7625, 0.4301, 56.41 | 0.7576, 0.4252, 56.13 | 0.7625, 0.4399, 57.69 | 0.7625, 0.4350, 57.05 | 0.7576, 0.4399, 58.06 | 76200
0.6745, 0.4154, 61.59 | 0.6745, 0.4106, 60.87 | 0.6794, 0.4154, 61.15 | 0.6745, 0.4008, 59.42 | 0.6745, 0.4057, 60.14 | 0.6745, 0.4203, 62.32 | 0.6745, 0.4203, 62.32 | 0.6745, 0.4106, 60.87 | 0.6745, 0.4106, 60.87 | 0.6794, 0.4057, 59.71 | 76300
0.6647, 0.4154, 62.50 | 0.6745, 0.3861, 57.25 | 0.6696, 0.4008, 59.85 | 0.6696, 0.4057, 60.58 | 0.6647, 0.3910, 58.82 | 0.6647, 0.4203, 63.24 | 0.6647, 0.4057, 61.03 | 0.6647, 0.4008, 60.29 | 0.6598, 0.4057, 61.48 | 0.6696, 0.4057, 60.58 | 76400
0.7234, 0.4203, 58.11 | 0.7283, 0.4203, 57.72 | 0.7429, 0.4154, 55.92 | 0.7087, 0.4203, 59.31 | 0.7283, 0.4203, 57.72 | 0.7283, 0.4203, 57.72 | 0.7331, 0.4203, 57.33 | 0.7331, 0.4203, 57.33 | 0.7234, 0.4203, 58.11 | 0.7136, 0.4203, 58.90 | 76500
0.7478, 0.4692, 62.75 | 0.7429, 0.4692, 63.16 | 0.7478, 0.4643, 62.09 | 0.7478, 0.4497, 60.13 | 0.7478, 0.4643, 62.09 | 0.7429, 0.4643, 62.50 | 0.7429, 0.4692, 63.16 | 0.7429, 0.4692, 63.16 | 0.7527, 0.4643, 61.69 | 0.7429, 0.4643, 62.50 | 76600
0.7380, 0.4497, 60.93 | 0.7429, 0.4252, 57.24 | 0.7429, 0.4301, 57.89 | 0.7429, 0.4399, 59.21 | 0.7429, 0.4399, 59.21 | 0.7429, 0.4399, 59.21 | 0.7380, 0.4301, 58.28 | 0.7380, 0.4448, 60.26 | 0.7429, 0.4448, 59.87 | 0.7429, 0.4399, 59.21 | 76700
0.7136, 0.3763, 52.74 | 0.7185, 0.3470, 48.30 | 0.7136, 0.3763, 52.74 | 0.7185, 0.3666, 51.02 | 0.7185, 0.3715, 51.70 | 0.7185, 0.3763, 52.38 | 0.7331, 0.3763, 51.33 | 0.7185, 0.3763, 52.38 | 0.7185, 0.3763, 52.38 | 0.7136, 0.3763, 52.74 | 76800
0.7185, 0.3763, 52.38 | 0.7136, 0.3763, 52.74 | 0.7136, 0.3763, 52.74 | 0.7136, 0.3763, 52.74 | 0.7136, 0.3763, 52.74 | 0.6989, 0.3763, 53.85 | 0.7136, 0.3763, 52.74 | 0.7185, 0.3763, 52.38 | 0.7136, 0.3715, 52.05 | 0.7185, 0.3763, 52.38 | 76900
0.7136, 0.3763, 52.74 | 0.7136, 0.3666, 51.37 | 0.7185, 0.3763, 52.38 | 0.7087, 0.3715, 52.41 | 0.7087, 0.3959, 55.86 | 0.7087, 0.3763, 53.10 | 0.7038, 0.3715, 52.78 | 0.7087, 0.3763, 53.10 | 0.6940, 0.3812, 54.93 | 0.7038, 0.3763, 53.47 | 77000
0.7038, 0.3715, 52.78 | 0.7087, 0.3715, 52.41 | 0.7087, 0.3666, 51.72 | 0.7136, 0.3763, 52.74 | 0.7087, 0.3763, 53.10 | 0.7136, 0.3812, 53.42 | 0.7136, 0.3763, 52.74 | 0.7087, 0.3812, 53.79 | 0.7087, 0.3861, 54.48 | 0.7185, 0.3812, 53.06 | 77100
0.7136, 0.3763, 52.74 | 0.7087, 0.3715, 52.41 | 0.7087, 0.3568, 50.34 | 0.7087, 0.3812, 53.79 | 0.7087, 0.3763, 53.10 | 0.7038, 0.3812, 54.17 | 0.7087, 0.3812, 53.79 | 0.7136, 0.3763, 52.74 | 0.7087, 0.4008, 56.55 | 0.7087, 0.3812, 53.79 | 77200
0.7038, 0.3763, 53.47 | 0.7087, 0.3763, 53.10 | 0.7087, 0.3666, 51.72 | 0.6843, 0.3519, 51.43 | 0.7087, 0.3763, 53.10 | 0.7087, 0.3715, 52.41 | 0.7087, 0.3715, 52.41 | 0.7136, 0.3763, 52.74 | 0.7038, 0.3812, 54.17 | 0.7038, 0.3763, 53.47 | 77300
0.6989, 0.4350, 62.24 | 0.7038, 0.4350, 61.81 | 0.6794, 0.4594, 67.63 | 0.7038, 0.4448, 63.19 | 0.7087, 0.4350, 61.38 | 0.7136, 0.4350, 60.96 | 0.7038, 0.4301, 61.11 | 0.7038, 0.4350, 61.81 | 0.7038, 0.4301, 61.11 | 0.7038, 0.4301, 61.11 | 77400
0.7185, 0.4154, 57.82 | 0.7185, 0.4106, 57.14 | 0.7136, 0.4106, 57.53 | 0.7185, 0.4106, 57.14 | 0.7136, 0.4154, 58.22 | 0.7136, 0.4154, 58.22 | 0.7136, 0.4057, 56.85 | 0.7136, 0.4154, 58.22 | 0.7185, 0.4154, 57.82 | 0.7136, 0.4252, 59.59 | 77500
0.7038, 0.3861, 54.86 | 0.7038, 0.3910, 55.56 | 0.7038, 0.3910, 55.56 | 0.7087, 0.3959, 55.86 | 0.7038, 0.4008, 56.94 | 0.7136, 0.3910, 54.79 | 0.7038, 0.3910, 55.56 | 0.7038, 0.3910, 55.56 | 0.7038, 0.3959, 56.25 | 0.7087, 0.3959, 55.86 | 77600
0.7234, 0.4106, 56.76 | 0.7038, 0.4057, 57.64 | 0.7038, 0.4203, 59.72 | 0.7038, 0.4154, 59.03 | 0.7038, 0.4203, 59.72 | 0.7038, 0.4057, 57.64 | 0.7038, 0.4154, 59.03 | 0.7038, 0.4154, 59.03 | 0.7038, 0.4106, 58.33 | 0.6989, 0.3861, 55.24 | 77700
0.6843, 0.3861, 56.43 | 0.7038, 0.3910, 55.56 | 0.7038, 0.3861, 54.86 | 0.7234, 0.3910, 54.05 | 0.6989, 0.3910, 55.94 | 0.6989, 0.3910, 55.94 | 0.7038, 0.3910, 55.56 | 0.7136, 0.3959, 55.48 | 0.6989, 0.3910, 55.94 | 0.7038, 0.3959, 56.25 | 77800
0.6891, 0.4057, 58.87 | 0.6891, 0.4106, 59.57 | 0.6891, 0.4057, 58.87 | 0.7136, 0.4203, 58.90 | 0.6891, 0.4154, 60.28 | 0.6696, 0.4057, 60.58 | 0.6891, 0.4057, 58.87 | 0.6891, 0.3910, 56.74 | 0.6891, 0.4057, 58.87 | 0.6843, 0.4057, 59.29 | 77900
0.6843, 0.4106, 60.00 | 0.6891, 0.4106, 59.57 | 0.6891, 0.4057, 58.87 | 0.6891, 0.4106, 59.57 | 0.6891, 0.4154, 60.28 | 0.6891, 0.4057, 58.87 | 0.6794, 0.4106, 60.43 | 0.6696, 0.4106, 61.31 | 0.6843, 0.4106, 60.00 | 0.6843, 0.4106, 60.00 | 78000
0.6843, 0.4008, 58.57 | 0.6843, 0.4008, 58.57 | 0.6794, 0.3959, 58.27 | 0.6843, 0.4008, 58.57 | 0.6843, 0.4154, 60.71 | 0.6843, 0.4057, 59.29 | 0.6843, 0.4057, 59.29 | 0.6843, 0.4057, 59.29 | 0.6794, 0.4057, 59.71 | 0.6745, 0.4008, 59.42 | 78100
0.6843, 0.3861, 56.43 | 0.6891, 0.3861, 56.03 | 0.6891, 0.3861, 56.03 | 0.6843, 0.3861, 56.43 | 0.6843, 0.3910, 57.14 | 0.6843, 0.3861, 56.43 | 0.6843, 0.3812, 55.71 | 0.6843, 0.3910, 57.14 | 0.6843, 0.3861, 56.43 | 0.6843, 0.3910, 57.14 | 78200
0.6452, 0.3959, 61.36 | 0.6647, 0.3959, 59.56 | 0.6745, 0.3763, 55.80 | 0.6696, 0.4057, 60.58 | 0.6745, 0.4008, 59.42 | 0.6745, 0.4008, 59.42 | 0.6745, 0.3959, 58.70 | 0.6696, 0.3910, 58.39 | 0.6696, 0.3910, 58.39 | 0.6647, 0.3959, 59.56 | 78300
0.6696, 0.3715, 55.47 | 0.6745, 0.3666, 54.35 | 0.6745, 0.3959, 58.70 | 0.6696, 0.3763, 56.20 | 0.6794, 0.3763, 55.40 | 0.6745, 0.3763, 55.80 | 0.6696, 0.3715, 55.47 | 0.6696, 0.3715, 55.47 | 0.6696, 0.3763, 56.20 | 0.6696, 0.3715, 55.47 | 78400
0.6256, 0.3763, 60.16 | 0.6305, 0.3763, 59.69 | 0.6305, 0.3715, 58.91 | 0.6305, 0.3763, 59.69 | 0.6305, 0.3763, 59.69 | 0.6354, 0.3812, 60.00 | 0.6354, 0.3617, 56.92 | 0.6207, 0.3763, 60.63 | 0.6256, 0.3763, 60.16 | 0.6305, 0.3470, 55.04 | 78500
0.5621, 0.3275, 58.26 | 0.5865, 0.3275, 55.83 | 0.5621, 0.3275, 58.26 | 0.5621, 0.3275, 58.26 | 0.5621, 0.3324, 59.13 | 0.5621, 0.3372, 60.00 | 0.5816, 0.3275, 56.30 | 0.5376, 0.3275, 60.91 | 0.5670, 0.3275, 57.76 | 0.5474, 0.3275, 59.82 | 78600
0.6647, 0.4057, 61.03 | 0.6696, 0.4057, 60.58 | 0.6745, 0.4057, 60.14 | 0.6940, 0.4008, 57.75 | 0.6794, 0.4057, 59.71 | 0.6696, 0.4154, 62.04 | 0.6549, 0.4008, 61.19 | 0.6598, 0.4008, 60.74 | 0.6745, 0.4154, 61.59 | 0.6696, 0.3959, 59.12 | 78700
0.5523, 0.3275, 59.29 | 0.5572, 0.3275, 58.77 | 0.5621, 0.3275, 58.26 | 0.5572, 0.3275, 58.77 | 0.5523, 0.3275, 59.29 | 0.5572, 0.3275, 58.77 | 0.5572, 0.3275, 58.77 | 0.5572, 0.3275, 58.77 | 0.5621, 0.3226, 57.39 | 0.5621, 0.3275, 58.26 | 78800
0.6158, 0.3519, 57.14 | 0.6207, 0.3763, 60.63 | 0.6158, 0.3666, 59.52 | 0.6207, 0.3666, 59.06 | 0.6207, 0.3617, 58.27 | 0.6207, 0.3666, 59.06 | 0.6256, 0.3666, 58.59 | 0.6256, 0.3666, 58.59 | 0.6256, 0.3715, 59.38 | 0.6354, 0.3763, 59.23 | 78900
0.6794, 0.3812, 56.12 | 0.6696, 0.3763, 56.20 | 0.6696, 0.3715, 55.47 | 0.6745, 0.3812, 56.52 | 0.6745, 0.3812, 56.52 | 0.6696, 0.3763, 56.20 | 0.6549, 0.3763, 57.46 | 0.6549, 0.3763, 57.46 | 0.6696, 0.3812, 56.93 | 0.6647, 0.3812, 57.35 | 79000
0.6500, 0.3715, 57.14 | 0.6500, 0.3617, 55.64 | 0.6549, 0.3666, 55.97 | 0.6500, 0.3715, 57.14 | 0.6500, 0.3763, 57.89 | 0.6452, 0.3715, 57.58 | 0.6549, 0.3715, 56.72 | 0.6549, 0.3715, 56.72 | 0.6647, 0.3715, 55.88 | 0.6452, 0.3715, 57.58 | 79100
0.6745, 0.3666, 54.35 | 0.6598, 0.3666, 55.56 | 0.6794, 0.3666, 53.96 | 0.6647, 0.3519, 52.94 | 0.6647, 0.3617, 54.41 | 0.6598, 0.3666, 55.56 | 0.6500, 0.3715, 57.14 | 0.6598, 0.3715, 56.30 | 0.6745, 0.3715, 55.07 | 0.6647, 0.3715, 55.88 | 79200
0.6012, 0.3519, 58.54 | 0.5963, 0.3226, 54.10 | 0.6061, 0.3666, 60.48 | 0.6012, 0.3568, 59.35 | 0.5963, 0.3324, 55.74 | 0.5963, 0.3519, 59.02 | 0.5963, 0.3568, 59.84 | 0.6109, 0.3470, 56.80 | 0.5963, 0.3470, 58.20 | 0.5963, 0.3470, 58.20 | 79300
0.5816, 0.3372, 57.98 | 0.5865, 0.3177, 54.17 | 0.5865, 0.3372, 57.50 | 0.5865, 0.3421, 58.33 | 0.5865, 0.3421, 58.33 | 0.5816, 0.3177, 54.62 | 0.5963, 0.3372, 56.56 | 0.5816, 0.3372, 57.98 | 0.5816, 0.3275, 56.30 | 0.5816, 0.3324, 57.14 | 79400
0.5718, 0.3177, 55.56 | 0.5718, 0.3324, 58.12 | 0.5767, 0.3372, 58.47 | 0.5767, 0.3372, 58.47 | 0.5767, 0.3715, 64.41 | 0.5718, 0.3372, 58.97 | 0.5865, 0.3372, 57.50 | 0.5670, 0.3177, 56.03 | 0.5718, 0.3372, 58.97 | 0.5718, 0.3470, 60.68 | 79500
0.5865, 0.3372, 57.50 | 0.5963, 0.3421, 57.38 | 0.6012, 0.3421, 56.91 | 0.5914, 0.3421, 57.85 | 0.5914, 0.3519, 59.50 | 0.5914, 0.3421, 57.85 | 0.5865, 0.3763, 64.17 | 0.5865, 0.3372, 57.50 | 0.5865, 0.3421, 58.33 | 0.5865, 0.3421, 58.33 | 79600
0.5963, 0.3421, 57.38 | 0.5914, 0.3372, 57.02 | 0.5963, 0.3421, 57.38 | 0.6061, 0.3519, 58.06 | 0.6012, 0.3470, 57.72 | 0.6012, 0.3519, 58.54 | 0.5816, 0.3470, 59.66 | 0.5963, 0.3519, 59.02 | 0.5914, 0.3519, 59.50 | 0.5963, 0.3372, 56.56 | 79700
0.6305, 0.3519, 55.81 | 0.6305, 0.3568, 56.59 | 0.6305, 0.3519, 55.81 | 0.6305, 0.3568, 56.59 | 0.6256, 0.3568, 57.03 | 0.6256, 0.3470, 55.47 | 0.6452, 0.3568, 55.30 | 0.6256, 0.3519, 56.25 | 0.6305, 0.3568, 56.59 | 0.6256, 0.3568, 57.03 | 79800
0.5474, 0.3226, 58.93 | 0.5425, 0.3128, 57.66 | 0.5376, 0.3128, 58.18 | 0.5376, 0.3128, 58.18 | 0.5425, 0.3177, 58.56 | 0.5425, 0.3177, 58.56 | 0.5376, 0.3128, 58.18 | 0.5425, 0.3128, 57.66 | 0.5425, 0.3128, 57.66 | 0.5376, 0.3079, 57.27 | 79900
0.6207, 0.3568, 57.48 | 0.6158, 0.3568, 57.94 | 0.6109, 0.3470, 56.80 | 0.6158, 0.3519, 57.14 | 0.6158, 0.3519, 57.14 | 0.6158, 0.3519, 57.14 | 0.6256, 0.3715, 59.38 | 0.6109, 0.3421, 56.00 | 0.6109, 0.3519, 57.60 | 0.6158, 0.3519, 57.14 | 80000
0.5572, 0.3226, 57.89 | 0.5572, 0.3177, 57.02 | 0.5572, 0.3275, 58.77 | 0.5572, 0.3128, 56.14 | 0.5572, 0.3226, 57.89 | 0.5572, 0.3275, 58.77 | 0.5572, 0.3226, 57.89 | 0.5572, 0.3226, 57.89 | 0.5523, 0.3177, 57.52 | 0.5865, 0.3226, 55.00 | 80100
0.5670, 0.3226, 56.90 | 0.5767, 0.3079, 53.39 | 0.5670, 0.3226, 56.90 | 0.5816, 0.3226, 55.46 | 0.5572, 0.3226, 57.89 | 0.5621, 0.3275, 58.26 | 0.5621, 0.3226, 57.39 | 0.5621, 0.3226, 57.39 | 0.5523, 0.3470, 62.83 | 0.5572, 0.3177, 57.02 | 80200
0.5621, 0.3275, 58.26 | 0.5670, 0.3324, 58.62 | 0.5670, 0.3275, 57.76 | 0.5718, 0.3324, 58.12 | 0.5621, 0.3275, 58.26 | 0.5718, 0.3324, 58.12 | 0.5621, 0.3226, 57.39 | 0.5865, 0.3275, 55.83 | 0.5865, 0.3617, 61.67 | 0.5621, 0.3324, 59.13 | 80300
0.5376, 0.3128, 58.18 | 0.5425, 0.3128, 57.66 | 0.5376, 0.3128, 58.18 | 0.5425, 0.3128, 57.66 | 0.5474, 0.3177, 58.04 | 0.5474, 0.3177, 58.04 | 0.5523, 0.3177, 57.52 | 0.5523, 0.3275, 59.29 | 0.5670, 0.3079, 54.31 | 0.5474, 0.3177, 58.04 | 80400
0.5670, 0.3275, 57.76 | 0.5670, 0.3226, 56.90 | 0.5670, 0.3275, 57.76 | 0.5718, 0.3275, 57.26 | 0.5670, 0.3275, 57.76 | 0.5670, 0.2981, 52.59 | 0.5767, 0.3275, 56.78 | 0.5670, 0.3275, 57.76 | 0.5718, 0.3275, 57.26 | 0.5523, 0.3470, 62.83 | 80500
0.6207, 0.3519, 56.69 | 0.6207, 0.3421, 55.12 | 0.6207, 0.3470, 55.91 | 0.6256, 0.3519, 56.25 | 0.6207, 0.3470, 55.91 | 0.6207, 0.3470, 55.91 | 0.6109, 0.3666, 60.00 | 0.6207, 0.3470, 55.91 | 0.6207, 0.3666, 59.06 | 0.6109, 0.3372, 55.20 | 80600
0.5279, 0.3079, 58.33 | 0.5279, 0.3079, 58.33 | 0.5279, 0.3079, 58.33 | 0.5376, 0.2981, 55.45 | 0.5279, 0.3079, 58.33 | 0.5279, 0.3030, 57.41 | 0.5327, 0.3079, 57.80 | 0.5327, 0.2981, 55.96 | 0.5230, 0.3030, 57.94 | 0.5230, 0.3030, 57.94 | 80700
0.6012, 0.3421, 56.91 | 0.6012, 0.3421, 56.91 | 0.6061, 0.3421, 56.45 | 0.6061, 0.3372, 55.65 | 0.5963, 0.3421, 57.38 | 0.5963, 0.3421, 57.38 | 0.6012, 0.3421, 56.91 | 0.6012, 0.3421, 56.91 | 0.6061, 0.3470, 57.26 | 0.6012, 0.3421, 56.91 | 80800
0.4888, 0.3079, 63.00 | 0.5376, 0.3079, 57.27 | 0.5327, 0.2884, 54.13 | 0.5279, 0.3079, 58.33 | 0.5376, 0.3079, 57.27 | 0.5327, 0.3030, 56.88 | 0.5327, 0.3079, 57.80 | 0.5327, 0.3030, 56.88 | 0.5327, 0.2981, 55.96 | 0.5083, 0.3079, 60.58 | 80900
0.6207, 0.3666, 59.06 | 0.6256, 0.3372, 53.91 | 0.6354, 0.3617, 56.92 | 0.6256, 0.3470, 55.47 | 0.6256, 0.3519, 56.25 | 0.6012, 0.3421, 56.91 | 0.6256, 0.3519, 56.25 | 0.6305, 0.3372, 53.49 | 0.6305, 0.3470, 55.04 | 0.6207, 0.3470, 55.91 | 81000
0.6109, 0.3421, 56.00 | 0.6109, 0.3666, 60.00 | 0.6061, 0.3421, 56.45 | 0.6109, 0.3519, 57.60 | 0.6012, 0.3421, 56.91 | 0.6109, 0.3372, 55.20 | 0.6109, 0.3275, 53.60 | 0.6158, 0.3470, 56.35 | 0.6109, 0.3421, 56.00 | 0.6109, 0.3421, 56.00 | 81100
0.6158, 0.3372, 54.76 | 0.6158, 0.3617, 58.73 | 0.6158, 0.3421, 55.56 | 0.6158, 0.3470, 56.35 | 0.6109, 0.3519, 57.60 | 0.6158, 0.3177, 51.59 | 0.6109, 0.3372, 55.20 | 0.6109, 0.3372, 55.20 | 0.6158, 0.3421, 55.56 | 0.6109, 0.3372, 55.20 | 81200
0.6158, 0.3470, 56.35 | 0.6207, 0.3470, 55.91 | 0.6256, 0.3470, 55.47 | 0.6158, 0.3470, 56.35 | 0.6158, 0.3324, 53.97 | 0.6158, 0.3470, 56.35 | 0.6158, 0.3421, 55.56 | 0.6207, 0.3470, 55.91 | 0.6158, 0.3421, 55.56 | 0.6109, 0.3421, 56.00 | 81300
0.6158, 0.3470, 56.35 | 0.6158, 0.3519, 57.14 | 0.6207, 0.3421, 55.12 | 0.6158, 0.3421, 55.56 | 0.6158, 0.3421, 55.56 | 0.6158, 0.3470, 56.35 | 0.6158, 0.3421, 55.56 | 0.6158, 0.3470, 56.35 | 0.6207, 0.3470, 55.91 | 0.6158, 0.3177, 51.59 | 81400
0.5621, 0.2981, 53.04 | 0.5327, 0.3030, 56.88 | 0.5327, 0.2981, 55.96 | 0.5279, 0.2884, 54.63 | 0.5279, 0.2981, 56.48 | 0.5279, 0.2933, 55.56 | 0.5279, 0.2933, 55.56 | 0.5376, 0.2933, 54.55 | 0.5230, 0.3079, 58.88 | 0.5230, 0.2933, 56.07 | 81500
0.4790, 0.2688, 56.12 | 0.4741, 0.2737, 57.73 | 0.4839, 0.2737, 56.57 | 0.4741, 0.2737, 57.73 | 0.4790, 0.2737, 57.14 | 0.4790, 0.2786, 58.16 | 0.4936, 0.2786, 56.44 | 0.4839, 0.2835, 58.59 | 0.4790, 0.2688, 56.12 | 0.4839, 0.2786, 57.58 | 81600
0.4839, 0.3030, 62.63 | 0.4888, 0.2835, 58.00 | 0.4888, 0.2835, 58.00 | 0.4888, 0.2835, 58.00 | 0.4888, 0.2835, 58.00 | 0.4839, 0.2835, 58.59 | 0.4839, 0.2737, 56.57 | 0.4790, 0.2688, 56.12 | 0.4839, 0.2786, 57.58 | 0.4790, 0.2786, 58.16 | 81700
0.4692, 0.2688, 57.29 | 0.4741, 0.2884, 60.82 | 0.4692, 0.2639, 56.25 | 0.4692, 0.2493, 53.13 | 0.4741, 0.2688, 56.70 | 0.4692, 0.2688, 57.29 | 0.4692, 0.2639, 56.25 | 0.4692, 0.2639, 56.25 | 0.4643, 0.2639, 56.84 | 0.4643, 0.2590, 55.79 | 81800
0.4594, 0.2590, 56.38 | 0.4692, 0.2639, 56.25 | 0.4594, 0.2835, 61.70 | 0.4594, 0.2493, 54.26 | 0.4594, 0.2688, 58.51 | 0.4594, 0.2590, 56.38 | 0.4594, 0.2884, 62.77 | 0.4594, 0.2590, 56.38 | 0.4545, 0.2590, 56.99 | 0.4594, 0.2639, 57.45 | 81900
0.5914, 0.3421, 57.85 | 0.5914, 0.3666, 61.98 | 0.5963, 0.3421, 57.38 | 0.6109, 0.3470, 56.80 | 0.5914, 0.3421, 57.85 | 0.5914, 0.3617, 61.16 | 0.6012, 0.3421, 56.91 | 0.5865, 0.3421, 58.33 | 0.5865, 0.3470, 59.17 | 0.5865, 0.3372, 57.50 | 82000
0.4790, 0.2590, 54.08 | 0.4497, 0.2590, 57.61 | 0.4497, 0.2590, 57.61 | 0.4448, 0.2639, 59.34 | 0.4497, 0.2933, 65.22 | 0.4399, 0.2542, 57.78 | 0.4497, 0.2639, 58.70 | 0.4497, 0.2688, 59.78 | 0.4545, 0.2639, 58.06 | 0.4399, 0.2542, 57.78 | 82100
0.5132, 0.3079, 60.00 | 0.5181, 0.3030, 58.49 | 0.5181, 0.3030, 58.49 | 0.5181, 0.3030, 58.49 | 0.5181, 0.2884, 55.66 | 0.5230, 0.2884, 55.14 | 0.5132, 0.3030, 59.05 | 0.5181, 0.3030, 58.49 | 0.5279, 0.3030, 57.41 | 0.5083, 0.3030, 59.62 | 82200
0.4741, 0.2786, 58.76 | 0.4790, 0.2737, 57.14 | 0.4839, 0.2786, 57.58 | 0.4790, 0.2786, 58.16 | 0.4839, 0.2786, 57.58 | 0.4790, 0.2786, 58.16 | 0.4741, 0.2835, 59.79 | 0.4741, 0.2688, 56.70 | 0.4741, 0.2737, 57.73 | 0.4692, 0.2639, 56.25 | 82300
0.5132, 0.3030, 59.05 | 0.5230, 0.2981, 57.01 | 0.5083, 0.3030, 59.62 | 0.5083, 0.2933, 57.69 | 0.5083, 0.2933, 57.69 | 0.5376, 0.2981, 55.45 | 0.5083, 0.2981, 58.65 | 0.5083, 0.2933, 57.69 | 0.5083, 0.2933, 57.69 | 0.5034, 0.2981, 59.22 | 82400
0.4643, 0.2542, 54.74 | 0.4448, 0.2590, 58.24 | 0.4399, 0.2395, 54.44 | 0.4203, 0.2590, 61.63 | 0.4448, 0.2542, 57.14 | 0.4448, 0.2542, 57.14 | 0.4399, 0.2542, 57.78 | 0.4399, 0.2493, 56.67 | 0.4399, 0.2590, 58.89 | 0.4448, 0.2542, 57.14 | 82500
0.4594, 0.2590, 56.38 | 0.4448, 0.2590, 58.24 | 0.4497, 0.2639, 58.70 | 0.4301, 0.2590, 60.23 | 0.4497, 0.2737, 60.87 | 0.4545, 0.2590, 56.99 | 0.4497, 0.2590, 57.61 | 0.4448, 0.2590, 58.24 | 0.4154, 0.2590, 62.35 | 0.4497, 0.2542, 56.52 | 82600
0.4497, 0.2786, 61.96 | 0.4399, 0.2542, 57.78 | 0.4399, 0.2542, 57.78 | 0.4448, 0.2542, 57.14 | 0.4448, 0.2542, 57.14 | 0.4448, 0.2590, 58.24 | 0.4497, 0.2590, 57.61 | 0.4497, 0.2590, 57.61 | 0.4448, 0.2542, 57.14 | 0.4497, 0.2590, 57.61 | 82700
0.5376, 0.3128, 58.18 | 0.5523, 0.3128, 56.64 | 0.5425, 0.3079, 56.76 | 0.5425, 0.3177, 58.56 | 0.5425, 0.3128, 57.66 | 0.5572, 0.3421, 61.40 | 0.5376, 0.3128, 58.18 | 0.5572, 0.3128, 56.14 | 0.5376, 0.3079, 57.27 | 0.5425, 0.3128, 57.66 | 82800
0.4448, 0.2590, 58.24 | 0.4545, 0.2542, 55.91 | 0.4448, 0.2639, 59.34 | 0.4497, 0.2590, 57.61 | 0.4497, 0.2542, 56.52 | 0.4399, 0.2884, 65.56 | 0.4497, 0.2542, 56.52 | 0.4448, 0.2590, 58.24 | 0.4448, 0.2395, 53.85 | 0.4497, 0.2590, 57.61 | 82900
0.4154, 0.2395, 57.65 | 0.4106, 0.2346, 57.14 | 0.4106, 0.2395, 58.33 | 0.4154, 0.2395, 57.65 | 0.4154, 0.2395, 57.65 | 0.4154, 0.2444, 58.82 | 0.4154, 0.2346, 56.47 | 0.4154, 0.2297, 55.29 | 0.4154, 0.2346, 56.47 | 0.4154, 0.2395, 57.65 | 83000
